Id,Name,Synonyms,SalesPrice,OriginalPrice,Availability,Ratings,ProductLink,ImageLink
Amazon_196,"I KALL K48 Dual Sim Premium Mobile (1.8 Inch, 1500 mAh) (Blue)","['I KALL K48 Dual Sim Premium Mobile ', 'I KALL K48 Dual Sim Premium Mobile 1.8 Inch', 'I KALL K48 Dual Sim Premium Mobile  1500 mAh']",719,1199,Available,3.7,https://www.amazon.co.in/KALL-Dual-Premium-Mobile-Inch/dp/B08XXYDG72/ref=sr_1_187?dchild=1&keywords=mobile&qid=1624268774&refinements=p_89%3AASUS%7CAlcatel%7CApple%7CBlackBerry%7CGionee%7CGoogle%7CHTC%7CHonor%7CHuawei%7CIKALL%7CIntex%7CLG%7CLava%7CLenovo%7CMI%7CMicromax%7CMicrosoft%7CMoto%7CMotorola%7CNokia%7COnePlus%7COppo%7CPanasonic%7CRedmi%7CSHIVANSH%7CSamsung%7CSnexian%7CTecno%7CVivo%7CXiaomi%7CXifo%7Citel%7Crealme&rnid=3837712031&s=electronics&sr=1-187,https://m.media-amazon.com/images/I/61OpOjt+7oL._AC_UY218_.jpg
Amazon_197,"IKALL K200 4G Smartphone (5.5 Inch IPS Display, 2GB Ram, 16GB Storage, Volte, Red)","['IKALL K200 4G Smartphone ', 'IKALL K200 4G Smartphone 5.5 Inch IPS Display', 'IKALL K200 4G Smartphone  2GB Ram']",4519,5999,Available,2.7,https://www.amazon.co.in/IKALL-K200-Smartphone-Display-Storage/dp/B08X6L78HH/ref=sr_1_188?dchild=1&keywords=mobile&qid=1624268774&refinements=p_89%3AASUS%7CAlcatel%7CApple%7CBlackBerry%7CGionee%7CGoogle%7CHTC%7CHonor%7CHuawei%7CIKALL%7CIntex%7CLG%7CLava%7CLenovo%7CMI%7CMicromax%7CMicrosoft%7CMoto%7CMotorola%7CNokia%7COnePlus%7COppo%7CPanasonic%7CRedmi%7CSHIVANSH%7CSamsung%7CSnexian%7CTecno%7CVivo%7CXiaomi%7CXifo%7Citel%7Crealme&rnid=3837712031&s=electronics&sr=1-188,https://m.media-amazon.com/images/I/41phLSD9JZL._AC_UY218_.jpg
Amazon_198,Micromax X754 Gunmetal Grey,['Micromax X754 Gunmetal Grey'],1322,2499,Available,4.5,https://www.amazon.co.in/Micromax-X754-Gunmetal-Grey/dp/B08VW6BC6K/ref=sr_1_189?dchild=1&keywords=mobile&qid=1624268774&refinements=p_89%3AASUS%7CAlcatel%7CApple%7CBlackBerry%7CGionee%7CGoogle%7CHTC%7CHonor%7CHuawei%7CIKALL%7CIntex%7CLG%7CLava%7CLenovo%7CMI%7CMicromax%7CMicrosoft%7CMoto%7CMotorola%7CNokia%7COnePlus%7COppo%7CPanasonic%7CRedmi%7CSHIVANSH%7CSamsung%7CSnexian%7CTecno%7CVivo%7CXiaomi%7CXifo%7Citel%7Crealme&rnid=3837712031&s=electronics&sr=1-189,https://m.media-amazon.com/images/I/31LYnToY0SL._AC_UY218_.jpg
Amazon_199,"Mi 10i 5G (Atlantic Blue, 6GB RAM, 128GB Storage) - 108MP Quad Camera | Snapdragon 750G Processor | Upto 3000 Additional Exchange","['Mi 10i 5G ', 'Mi 10i 5G Atlantic Blue', 'Mi 10i 5G  6GB RAM']",21999,24999,Available,4.2,https://www.amazon.co.in/Test-Exclusive_2020_1128-Multi-3GB-Storage/dp/B089MVC437/ref=sr_1_190?dchild=1&keywords=mobile&qid=1624268774&refinements=p_89%3AASUS%7CAlcatel%7CApple%7CBlackBerry%7CGionee%7CGoogle%7CHTC%7CHonor%7CHuawei%7CIKALL%7CIntex%7CLG%7CLava%7CLenovo%7CMI%7CMicromax%7CMicrosoft%7CMoto%7CMotorola%7CNokia%7COnePlus%7COppo%7CPanasonic%7CRedmi%7CSHIVANSH%7CSamsung%7CSnexian%7CTecno%7CVivo%7CXiaomi%7CXifo%7Citel%7Crealme&rnid=3837712031&s=electronics&sr=1-190,https://m.media-amazon.com/images/I/71w4n2itCNL._AC_UY218_.jpg
Amazon_200,"Samsung Galaxy F62 (Laser Blue, 8GB RAM, 128GB Storage)","['Samsung Galaxy F62 ', 'Samsung Galaxy F62 Laser Blue', 'Samsung Galaxy F62  8GB RAM']",24950,31999,Available,5.0,https://www.amazon.co.in/Samsung-Galaxy-Laser-128GB-Storage/dp/B0915Z1R49/ref=sr_1_191?dchild=1&keywords=mobile&qid=1624268774&refinements=p_89%3AASUS%7CAlcatel%7CApple%7CBlackBerry%7CGionee%7CGoogle%7CHTC%7CHonor%7CHuawei%7CIKALL%7CIntex%7CLG%7CLava%7CLenovo%7CMI%7CMicromax%7CMicrosoft%7CMoto%7CMotorola%7CNokia%7COnePlus%7COppo%7CPanasonic%7CRedmi%7CSHIVANSH%7CSamsung%7CSnexian%7CTecno%7CVivo%7CXiaomi%7CXifo%7Citel%7Crealme&rnid=3837712031&s=electronics&sr=1-191,https://m.media-amazon.com/images/I/613MLLiAxPL._AC_UY218_.jpg
Amazon_201,"Micromax in 1 (Blue, 6GB RAM, 128GB Storage)","['Micromax in 1 ', 'Micromax in 1 Blue', 'Micromax in 1  6GB RAM']",11990,16499,Available,NA,https://www.amazon.co.in/Micromax-Blue-6GB-128GB-Storage/dp/B0943MG6SB/ref=sr_1_192?dchild=1&keywords=mobile&qid=1624268774&refinements=p_89%3AASUS%7CAlcatel%7CApple%7CBlackBerry%7CGionee%7CGoogle%7CHTC%7CHonor%7CHuawei%7CIKALL%7CIntex%7CLG%7CLava%7CLenovo%7CMI%7CMicromax%7CMicrosoft%7CMoto%7CMotorola%7CNokia%7COnePlus%7COppo%7CPanasonic%7CRedmi%7CSHIVANSH%7CSamsung%7CSnexian%7CTecno%7CVivo%7CXiaomi%7CXifo%7Citel%7Crealme&rnid=3837712031&s=electronics&sr=1-192,https://m.media-amazon.com/images/I/317+utqudDS._AC_UY218_.jpg
Amazon_202,"LG W41 Pro Laser Blue, 6GB Ram, 128GB Storage (48MP AI Quad Camera)","['LG W41 Pro Laser Blue, 6GB Ram, 128GB Storage ', 'LG W41 Pro Laser Blue, 6GB Ram, 128GB Storage  48MP AI Quad Camera']",13790,20000,Available,2.5,https://www.amazon.co.in/LG-Laser-128GB-Storage-Camera/dp/B093WMTC2J/ref=sr_1_194?dchild=1&keywords=mobile&qid=1624268779&refinements=p_89%3AASUS%7CAlcatel%7CApple%7CBlackBerry%7CGionee%7CGoogle%7CHTC%7CHonor%7CHuawei%7CIKALL%7CIntex%7CLG%7CLava%7CLenovo%7CMI%7CMicromax%7CMicrosoft%7CMoto%7CMotorola%7CNokia%7COnePlus%7COppo%7CPanasonic%7CRedmi%7CSHIVANSH%7CSamsung%7CSnexian%7CTecno%7CVivo%7CXiaomi%7CXifo%7Citel%7Crealme&rnid=3837712031&s=electronics&sr=1-194,https://m.media-amazon.com/images/I/41sABVtxk8S._AC_UY218_.jpg
Amazon_203,Lava A1 (White-Grey),"['Lava A1 ', 'Lava A1  White-Grey']",987,1279,Available,4.0,https://www.amazon.co.in/Lava-A1-White-Grey/dp/B07JHMGBN8/ref=sr_1_195?dchild=1&keywords=mobile&qid=1624268779&refinements=p_89%3AASUS%7CAlcatel%7CApple%7CBlackBerry%7CGionee%7CGoogle%7CHTC%7CHonor%7CHuawei%7CIKALL%7CIntex%7CLG%7CLava%7CLenovo%7CMI%7CMicromax%7CMicrosoft%7CMoto%7CMotorola%7CNokia%7COnePlus%7COppo%7CPanasonic%7CRedmi%7CSHIVANSH%7CSamsung%7CSnexian%7CTecno%7CVivo%7CXiaomi%7CXifo%7Citel%7Crealme&rnid=3837712031&s=electronics&sr=1-195,https://m.media-amazon.com/images/I/61E2fdUbLnL._AC_UY218_.jpg
Amazon_204,"I KALL K500 Smartphone (6.26 IPS Display, 4GB Ram, 64GB Storage) (Blue)","['I KALL K500 Smartphone ', 'I KALL K500 Smartphone 6.26 IPS Display', 'I KALL K500 Smartphone  4GB Ram']",6499,7999,Available,1.0,https://www.amazon.co.in/KALL-K500-Smartphone-Display-Storage/dp/B096K4SH39/ref=sr_1_196?dchild=1&keywords=mobile&qid=1624268779&refinements=p_89%3AASUS%7CAlcatel%7CApple%7CBlackBerry%7CGionee%7CGoogle%7CHTC%7CHonor%7CHuawei%7CIKALL%7CIntex%7CLG%7CLava%7CLenovo%7CMI%7CMicromax%7CMicrosoft%7CMoto%7CMotorola%7CNokia%7COnePlus%7COppo%7CPanasonic%7CRedmi%7CSHIVANSH%7CSamsung%7CSnexian%7CTecno%7CVivo%7CXiaomi%7CXifo%7Citel%7Crealme&rnid=3837712031&s=electronics&sr=1-196,https://m.media-amazon.com/images/I/41rhMBqAlVL._AC_UY218_.jpg
Amazon_205,"Micromax X741 (Grey Ultra Bright LED Light, 1750mAh)","['Micromax X741 ', 'Micromax X741 Grey Ultra Bright LED Light', 'Micromax X741  1750mAh']",2489,2489,Available,3.8,https://www.amazon.co.in/Micromax-X741-Ultra-Bright-1750mAh/dp/B07WWLQM8Q/ref=sr_1_197?dchild=1&keywords=mobile&qid=1624268779&refinements=p_89%3AASUS%7CAlcatel%7CApple%7CBlackBerry%7CGionee%7CGoogle%7CHTC%7CHonor%7CHuawei%7CIKALL%7CIntex%7CLG%7CLava%7CLenovo%7CMI%7CMicromax%7CMicrosoft%7CMoto%7CMotorola%7CNokia%7COnePlus%7COppo%7CPanasonic%7CRedmi%7CSHIVANSH%7CSamsung%7CSnexian%7CTecno%7CVivo%7CXiaomi%7CXifo%7Citel%7Crealme&rnid=3837712031&s=electronics&sr=1-197,https://m.media-amazon.com/images/I/81f6ZhzM7+L._AC_UY218_.jpg
Amazon_206,"itel A47 (Ice Lake Blue, 2GB RAM, 32GB Storage, 5.5'' HD+ IPS Display)","['itel A47 ', 'itel A47 Ice Lake Blue', 'itel A47  2GB RAM']",5499,6499,Available,3.8,https://www.amazon.co.in/itel-Lake-Blue-Storage-Display/dp/B08TN6F939/ref=sr_1_198?dchild=1&keywords=mobile&qid=1624268779&refinements=p_89%3AASUS%7CAlcatel%7CApple%7CBlackBerry%7CGionee%7CGoogle%7CHTC%7CHonor%7CHuawei%7CIKALL%7CIntex%7CLG%7CLava%7CLenovo%7CMI%7CMicromax%7CMicrosoft%7CMoto%7CMotorola%7CNokia%7COnePlus%7COppo%7CPanasonic%7CRedmi%7CSHIVANSH%7CSamsung%7CSnexian%7CTecno%7CVivo%7CXiaomi%7CXifo%7Citel%7Crealme&rnid=3837712031&s=electronics&sr=1-198,https://m.media-amazon.com/images/I/71a5PtqIv7L._AC_UY218_.jpg
Amazon_207,Micromax X817 Mobile Phone (Blue),"['Micromax X817 Mobile Phone ', 'Micromax X817 Mobile Phone  Blue']",1999,3699,Available,3.9,https://www.amazon.co.in/Micromax-X817-Mobile-Phone-Blue/dp/B08P5Q29XN/ref=sr_1_199?dchild=1&keywords=mobile&qid=1624268779&refinements=p_89%3AASUS%7CAlcatel%7CApple%7CBlackBerry%7CGionee%7CGoogle%7CHTC%7CHonor%7CHuawei%7CIKALL%7CIntex%7CLG%7CLava%7CLenovo%7CMI%7CMicromax%7CMicrosoft%7CMoto%7CMotorola%7CNokia%7COnePlus%7COppo%7CPanasonic%7CRedmi%7CSHIVANSH%7CSamsung%7CSnexian%7CTecno%7CVivo%7CXiaomi%7CXifo%7Citel%7Crealme&rnid=3837712031&s=electronics&sr=1-199,https://m.media-amazon.com/images/I/41pUW3xVmfL._AC_UY218_.jpg
Amazon_208,"Nokia C3 Android 10 Smartphone with 2GB RAM 16GB Storage, All-Day Battery and Fingerprint Sensor – Sand","['Nokia C3 Android 10 Smartphone with 2GB RAM 16GB Storage', 'NokiaC3 Android 10 Smartphone with 2GB RAM 16GB Storage All-Day Battery and Fingerprint Sensor – Sand']",6999,8499,Available,3.5,https://www.amazon.co.in/Nokia-C3-Android-Smartphone-Fingerprint/dp/B086KCCMBT/ref=sr_1_200?dchild=1&keywords=mobile&qid=1624268779&refinements=p_89%3AASUS%7CAlcatel%7CApple%7CBlackBerry%7CGionee%7CGoogle%7CHTC%7CHonor%7CHuawei%7CIKALL%7CIntex%7CLG%7CLava%7CLenovo%7CMI%7CMicromax%7CMicrosoft%7CMoto%7CMotorola%7CNokia%7COnePlus%7COppo%7CPanasonic%7CRedmi%7CSHIVANSH%7CSamsung%7CSnexian%7CTecno%7CVivo%7CXiaomi%7CXifo%7Citel%7Crealme&rnid=3837712031&s=electronics&sr=1-200,https://m.media-amazon.com/images/I/71ICH6FHDYL._AC_UY218_.jpg
Amazon_209,"Vivo Y20i (Nebula Blue, 3GB RAM, 64GB Storage) with No Cost EMI/Additional Exchange Offers","['Vivo Y20i ', 'Vivo Y20i Nebula Blue', 'Vivo Y20i  3GB RAM']",11490,15490,Available,4.3,https://www.amazon.co.in/Vivo-Nebula-Storage-Additional-Exchange/dp/B089MQ7JQ3/ref=sr_1_201?dchild=1&keywords=mobile&qid=1624268779&refinements=p_89%3AASUS%7CAlcatel%7CApple%7CBlackBerry%7CGionee%7CGoogle%7CHTC%7CHonor%7CHuawei%7CIKALL%7CIntex%7CLG%7CLava%7CLenovo%7CMI%7CMicromax%7CMicrosoft%7CMoto%7CMotorola%7CNokia%7COnePlus%7COppo%7CPanasonic%7CRedmi%7CSHIVANSH%7CSamsung%7CSnexian%7CTecno%7CVivo%7CXiaomi%7CXifo%7Citel%7Crealme&rnid=3837712031&s=electronics&sr=1-201,https://m.media-amazon.com/images/I/71INGYhIf0L._AC_UY218_.jpg
Amazon_210,"Gionee F11 Blue (3GB Ram 32GB ROM) 5000mAh Battery, Dual Camera","['Gionee F11 Blue ', 'Gionee F11 Blue  3GB Ram 32GB ROM']",6599.,7990,Available,3.6,https://www.amazon.co.in/Gionee-F11-5000mAh-Battery-Camera/dp/B08TQW3H59/ref=sr_1_202?dchild=1&keywords=mobile&qid=1624268779&refinements=p_89%3AASUS%7CAlcatel%7CApple%7CBlackBerry%7CGionee%7CGoogle%7CHTC%7CHonor%7CHuawei%7CIKALL%7CIntex%7CLG%7CLava%7CLenovo%7CMI%7CMicromax%7CMicrosoft%7CMoto%7CMotorola%7CNokia%7COnePlus%7COppo%7CPanasonic%7CRedmi%7CSHIVANSH%7CSamsung%7CSnexian%7CTecno%7CVivo%7CXiaomi%7CXifo%7Citel%7Crealme&rnid=3837712031&s=electronics&sr=1-202,https://m.media-amazon.com/images/I/81OMWwRR3xL._AC_UY218_.jpg
Amazon_211,"Vivo Y30 (Emerald Black, 4GB RAM, 128GB Storage) with No Cost EMI/Additional Exchange Offers","['Vivo Y30 ', 'Vivo Y30 Emerald Black', 'Vivo Y30  4GB RAM']",13990,18990,Available,4.2,https://www.amazon.co.in/Vivo-Emerald-Storage-Additional-Exchange/dp/B086KG11W3/ref=sr_1_203?dchild=1&keywords=mobile&qid=1624268779&refinements=p_89%3AASUS%7CAlcatel%7CApple%7CBlackBerry%7CGionee%7CGoogle%7CHTC%7CHonor%7CHuawei%7CIKALL%7CIntex%7CLG%7CLava%7CLenovo%7CMI%7CMicromax%7CMicrosoft%7CMoto%7CMotorola%7CNokia%7COnePlus%7COppo%7CPanasonic%7CRedmi%7CSHIVANSH%7CSamsung%7CSnexian%7CTecno%7CVivo%7CXiaomi%7CXifo%7Citel%7Crealme&rnid=3837712031&s=electronics&sr=1-203,https://m.media-amazon.com/images/I/61424WwLFjL._AC_UY218_.jpg
Amazon_212,"I KALL K555 Triple Sim Multimedia Keypad Mobile Feature Phone (2.8 Inch, 2MP Camera) (Blue)","['I KALL K555 Triple Sim Multimedia Keypad Mobile Feature Phone ', 'I KALL K555 Triple Sim Multimedia Keypad Mobile Feature Phone 2.8 Inch', 'I KALL K555 Triple Sim Multimedia Keypad Mobile Feature Phone  2MP Camera']",1199,1999,Available,1.0,https://www.amazon.co.in/K555-Triple-Multimedia-Keypad-Feature/dp/B0963TZWZR/ref=sr_1_204?dchild=1&keywords=mobile&qid=1624268779&refinements=p_89%3AASUS%7CAlcatel%7CApple%7CBlackBerry%7CGionee%7CGoogle%7CHTC%7CHonor%7CHuawei%7CIKALL%7CIntex%7CLG%7CLava%7CLenovo%7CMI%7CMicromax%7CMicrosoft%7CMoto%7CMotorola%7CNokia%7COnePlus%7COppo%7CPanasonic%7CRedmi%7CSHIVANSH%7CSamsung%7CSnexian%7CTecno%7CVivo%7CXiaomi%7CXifo%7Citel%7Crealme&rnid=3837712031&s=electronics&sr=1-204,https://m.media-amazon.com/images/I/61KGqMSvuvL._AC_UY218_.jpg
Amazon_213,SHIVANSH K9 Smart | Dual SIM | ROM 8GB | Kitkat | 3G | - White+Gold,"['SHIVANSH', 'K9 Smart | Dual SIM | ROM 8GB | Kitkat | 3G | - White+Gold']",2790,4190,Available,NA,https://www.amazon.co.in/SHIVANSH-K9-Smart-Dual-Kitkat/dp/B096V27674/ref=sr_1_205?dchild=1&keywords=mobile&qid=1624268779&refinements=p_89%3AASUS%7CAlcatel%7CApple%7CBlackBerry%7CGionee%7CGoogle%7CHTC%7CHonor%7CHuawei%7CIKALL%7CIntex%7CLG%7CLava%7CLenovo%7CMI%7CMicromax%7CMicrosoft%7CMoto%7CMotorola%7CNokia%7COnePlus%7COppo%7CPanasonic%7CRedmi%7CSHIVANSH%7CSamsung%7CSnexian%7CTecno%7CVivo%7CXiaomi%7CXifo%7Citel%7Crealme&rnid=3837712031&s=electronics&sr=1-205,https://m.media-amazon.com/images/I/31yu++wPT2S._AC_UY218_.jpg
Amazon_214,micromax x741 with Big Battery 1750mh (Black or Blue as per Availability),"['micromax x741 with Big Battery 1750mh ', 'micromax x741 with Big Battery 1750mh  Black or Blue as per Availability']",1582,2499,Available,3.3,https://www.amazon.co.in/micromax-x741-Battery-1750mh-Availability/dp/B08FQWLNJ9/ref=sr_1_206?dchild=1&keywords=mobile&qid=1624268779&refinements=p_89%3AASUS%7CAlcatel%7CApple%7CBlackBerry%7CGionee%7CGoogle%7CHTC%7CHonor%7CHuawei%7CIKALL%7CIntex%7CLG%7CLava%7CLenovo%7CMI%7CMicromax%7CMicrosoft%7CMoto%7CMotorola%7CNokia%7COnePlus%7COppo%7CPanasonic%7CRedmi%7CSHIVANSH%7CSamsung%7CSnexian%7CTecno%7CVivo%7CXiaomi%7CXifo%7Citel%7Crealme&rnid=3837712031&s=electronics&sr=1-206,https://m.media-amazon.com/images/I/71tFmAfDetL._AC_UY218_.jpg
Amazon_215,"IKALL K8 4G Mobile (2GB, 16GB) - Green","['IKALL K8 4G Mobile ', 'IKALL K8 4G Mobile 2GB', 'IKALL K8 4G Mobile  16GB']",4427,5999,Available,1.0,https://www.amazon.co.in/IKALL-K8-Mobile-2GB-16GB/dp/B08X6Z6B65/ref=sr_1_207?dchild=1&keywords=mobile&qid=1624268779&refinements=p_89%3AASUS%7CAlcatel%7CApple%7CBlackBerry%7CGionee%7CGoogle%7CHTC%7CHonor%7CHuawei%7CIKALL%7CIntex%7CLG%7CLava%7CLenovo%7CMI%7CMicromax%7CMicrosoft%7CMoto%7CMotorola%7CNokia%7COnePlus%7COppo%7CPanasonic%7CRedmi%7CSHIVANSH%7CSamsung%7CSnexian%7CTecno%7CVivo%7CXiaomi%7CXifo%7Citel%7Crealme&rnid=3837712031&s=electronics&sr=1-207,https://m.media-amazon.com/images/I/41ItG900S3L._AC_UY218_.jpg
Amazon_216,"Samsung Galaxy M02s (Black,3GB RAM, 32GB Storage) | 5000 mAh | Triple Camera","['Samsung Galaxy M02s ', 'Samsung Galaxy M02s Black', 'Samsung Galaxy M02s 3GB RAM']",8999,10499,Available,4.1,https://www.amazon.co.in/Samsung-Galaxy-Storage-Triple-Camera/dp/B08RSWQ6YZ/ref=sr_1_208?dchild=1&keywords=mobile&qid=1624268779&refinements=p_89%3AASUS%7CAlcatel%7CApple%7CBlackBerry%7CGionee%7CGoogle%7CHTC%7CHonor%7CHuawei%7CIKALL%7CIntex%7CLG%7CLava%7CLenovo%7CMI%7CMicromax%7CMicrosoft%7CMoto%7CMotorola%7CNokia%7COnePlus%7COppo%7CPanasonic%7CRedmi%7CSHIVANSH%7CSamsung%7CSnexian%7CTecno%7CVivo%7CXiaomi%7CXifo%7Citel%7Crealme&rnid=3837712031&s=electronics&sr=1-208,https://m.media-amazon.com/images/I/71IkA3T7hIL._AC_UY218_.jpg
Amazon_217,"Mi 10i 5G (Pacific Sunrise, 6GB RAM, 128GB Storage)- 108MP Quad Camera | Snapdragon 750G Processor | Upto 3000 Additional Exchange","['Mi 10i 5G ', 'Mi 10i 5G Pacific Sunrise', 'Mi 10i 5G  6GB RAM']",21999,24999,Available,4.2,https://www.amazon.co.in/Test-Exclusive_2020_1129-Multi-3GB-Storage/dp/B089MV3MV7/ref=sr_1_209?dchild=1&keywords=mobile&qid=1624268779&refinements=p_89%3AASUS%7CAlcatel%7CApple%7CBlackBerry%7CGionee%7CGoogle%7CHTC%7CHonor%7CHuawei%7CIKALL%7CIntex%7CLG%7CLava%7CLenovo%7CMI%7CMicromax%7CMicrosoft%7CMoto%7CMotorola%7CNokia%7COnePlus%7COppo%7CPanasonic%7CRedmi%7CSHIVANSH%7CSamsung%7CSnexian%7CTecno%7CVivo%7CXiaomi%7CXifo%7Citel%7Crealme&rnid=3837712031&s=electronics&sr=1-209,https://m.media-amazon.com/images/I/71gqTNkEkGL._AC_UY218_.jpg
Amazon_218,"itel A48 (Gradation Green, 2GB RAM, 32GB Storage)","['itel A48 ', 'itel A48 Gradation Green', 'itel A48  2GB RAM']",5960,6999,Available,3.9,https://www.amazon.co.in/itel-Gradation-Green-32GB-Storage/dp/B08KVGW8P6/ref=sr_1_210?dchild=1&keywords=mobile&qid=1624268779&refinements=p_89%3AASUS%7CAlcatel%7CApple%7CBlackBerry%7CGionee%7CGoogle%7CHTC%7CHonor%7CHuawei%7CIKALL%7CIntex%7CLG%7CLava%7CLenovo%7CMI%7CMicromax%7CMicrosoft%7CMoto%7CMotorola%7CNokia%7COnePlus%7COppo%7CPanasonic%7CRedmi%7CSHIVANSH%7CSamsung%7CSnexian%7CTecno%7CVivo%7CXiaomi%7CXifo%7Citel%7Crealme&rnid=3837712031&s=electronics&sr=1-210,https://m.media-amazon.com/images/I/71WPKOJBJIL._AC_UY218_.jpg
Amazon_219,"Micromax Dual Sim X749, Champagne","['Micromax Dual Sim X749', 'MicromaxDual Sim X749 Champagne']",1224,2499,Available,3.9,https://www.amazon.co.in/Micromax-X749-Champagne/dp/B083GV32B3/ref=sr_1_211?dchild=1&keywords=mobile&qid=1624268779&refinements=p_89%3AASUS%7CAlcatel%7CApple%7CBlackBerry%7CGionee%7CGoogle%7CHTC%7CHonor%7CHuawei%7CIKALL%7CIntex%7CLG%7CLava%7CLenovo%7CMI%7CMicromax%7CMicrosoft%7CMoto%7CMotorola%7CNokia%7COnePlus%7COppo%7CPanasonic%7CRedmi%7CSHIVANSH%7CSamsung%7CSnexian%7CTecno%7CVivo%7CXiaomi%7CXifo%7Citel%7Crealme&rnid=3837712031&s=electronics&sr=1-211,https://m.media-amazon.com/images/I/71RynmweJoL._AC_UY218_.jpg
Amazon_220,"Vivo Y31 (Racing Black, 6GB, 128GB Storage) with No Cost EMI/Additional Exchange Offers","['Vivo Y31 ', 'Vivo Y31 Racing Black', 'Vivo Y31  6GB']",16490,20490,Available,4.4,https://www.amazon.co.in/Vivo-Y31-Storage-Additional-Exchange/dp/B08LRDHLQM/ref=sr_1_212?dchild=1&keywords=mobile&qid=1624268779&refinements=p_89%3AASUS%7CAlcatel%7CApple%7CBlackBerry%7CGionee%7CGoogle%7CHTC%7CHonor%7CHuawei%7CIKALL%7CIntex%7CLG%7CLava%7CLenovo%7CMI%7CMicromax%7CMicrosoft%7CMoto%7CMotorola%7CNokia%7COnePlus%7COppo%7CPanasonic%7CRedmi%7CSHIVANSH%7CSamsung%7CSnexian%7CTecno%7CVivo%7CXiaomi%7CXifo%7Citel%7Crealme&rnid=3837712031&s=electronics&sr=1-212,https://m.media-amazon.com/images/I/61SqqzpSWTL._AC_UY218_.jpg
Amazon_221,"realme C11(2021) (Cool Grey, 2GB RAM, 32GB Storage) Without Offers","['realme C11', 'realme C11 2021']",7920,7999,Available,NA,https://www.amazon.co.in/realme-Cool-Storage-Without-Offers/dp/B096RTYQPW/ref=sr_1_213?dchild=1&keywords=mobile&qid=1624268779&refinements=p_89%3AASUS%7CAlcatel%7CApple%7CBlackBerry%7CGionee%7CGoogle%7CHTC%7CHonor%7CHuawei%7CIKALL%7CIntex%7CLG%7CLava%7CLenovo%7CMI%7CMicromax%7CMicrosoft%7CMoto%7CMotorola%7CNokia%7COnePlus%7COppo%7CPanasonic%7CRedmi%7CSHIVANSH%7CSamsung%7CSnexian%7CTecno%7CVivo%7CXiaomi%7CXifo%7Citel%7Crealme&rnid=3837712031&s=electronics&sr=1-213,https://m.media-amazon.com/images/I/41XM3IT9vOS._AC_UY218_.jpg
Amazon_222,"IKALL K8 4G Mobile (2GB, 16GB, Red)","['IKALL K8 4G Mobile ', 'IKALL K8 4G Mobile 2GB', 'IKALL K8 4G Mobile  16GB']",4427,5999,Available,1.0,https://www.amazon.co.in/IKALL-K8-Mobile-2GB-16GB/dp/B08X72QYCS/ref=sr_1_214?dchild=1&keywords=mobile&qid=1624268779&refinements=p_89%3AASUS%7CAlcatel%7CApple%7CBlackBerry%7CGionee%7CGoogle%7CHTC%7CHonor%7CHuawei%7CIKALL%7CIntex%7CLG%7CLava%7CLenovo%7CMI%7CMicromax%7CMicrosoft%7CMoto%7CMotorola%7CNokia%7COnePlus%7COppo%7CPanasonic%7CRedmi%7CSHIVANSH%7CSamsung%7CSnexian%7CTecno%7CVivo%7CXiaomi%7CXifo%7Citel%7Crealme&rnid=3837712031&s=electronics&sr=1-214,https://m.media-amazon.com/images/I/41Nr61jLxGL._AC_UY218_.jpg
Amazon_223,"Redmi Note 10S (Deep Sea Blue, 6GB RAM, 128GB Storage) - Super Amoled Display | 64 MP Quad Camera |NCEMI Offer on HDFC Cards","['Redmi Note 10S ', 'Redmi Note 10S Deep Sea Blue', 'Redmi Note 10S  6GB RAM']",15999,18999,Available,4.1,https://www.amazon.co.in/Redmi-Note-Deep-128GB-Storage/dp/B0948NFSWX/ref=sr_1_215?dchild=1&keywords=mobile&qid=1624268779&refinements=p_89%3AASUS%7CAlcatel%7CApple%7CBlackBerry%7CGionee%7CGoogle%7CHTC%7CHonor%7CHuawei%7CIKALL%7CIntex%7CLG%7CLava%7CLenovo%7CMI%7CMicromax%7CMicrosoft%7CMoto%7CMotorola%7CNokia%7COnePlus%7COppo%7CPanasonic%7CRedmi%7CSHIVANSH%7CSamsung%7CSnexian%7CTecno%7CVivo%7CXiaomi%7CXifo%7Citel%7Crealme&rnid=3837712031&s=electronics&sr=1-215,https://m.media-amazon.com/images/I/717Ba2P51FS._AC_UY218_.jpg
Amazon_224,MOTOROLA G10 Power (64 GB) (4 GB RAM) (Aurora Grey),"['MOTOROLA G10 Power ', 'MOTOROLA G10 Power  64 GB']",Unavailable,Unavailable,Unavailable,4.5,https://www.amazon.co.in/MOTOROLA-G10-Power-Aurora-Grey/dp/B08ZDHDR4V/ref=sr_1_216?dchild=1&keywords=mobile&qid=1624268779&refinements=p_89%3AASUS%7CAlcatel%7CApple%7CBlackBerry%7CGionee%7CGoogle%7CHTC%7CHonor%7CHuawei%7CIKALL%7CIntex%7CLG%7CLava%7CLenovo%7CMI%7CMicromax%7CMicrosoft%7CMoto%7CMotorola%7CNokia%7COnePlus%7COppo%7CPanasonic%7CRedmi%7CSHIVANSH%7CSamsung%7CSnexian%7CTecno%7CVivo%7CXiaomi%7CXifo%7Citel%7Crealme&rnid=3837712031&s=electronics&sr=1-216,https://m.media-amazon.com/images/I/31yW27dKYtL._AC_UY218_.jpg
